7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518147
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518149
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518151
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518153
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518155
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518157
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518159
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518161
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518163
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518165
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518167
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518169
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518171
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518173
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518175
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518177
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518179
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518181
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518183
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518185
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518187
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518189
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518191
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518193
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518195
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518197
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518199
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518201
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518203
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518205
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518207
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518209
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518211
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518213
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518215
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518217
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518219
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518221
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518223
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518225
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518227
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518229
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518231
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518233
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518235
7.519000, 0.255000, 7.533000, 154.690994, 103.988998, 1019.000000, 0.255000, 66.430000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1559518237
