246.249853, 15.055143, -41.342471, 120.417940, 182.983104, 54.268430, 173.229244, 186.268505, 200.450000, 47.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781211
97.450289, 229.560954, -68.178302, 172.279059, 57.930757, 182.425555, 92.706880, 137.554162, 155.790000, 153.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781233
198.674571, 142.418297, -107.278406, 185.122049, 185.657516, 131.508762, 138.310777, 25.230051, 184.540000, 205.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781290
136.059471, 232.573507, -34.493226, 89.448572, 211.533453, 32.778560, 201.905191, 117.590486, 144.370000, 43.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781330
101.275696, 134.541568, 2.786512, 55.938972, 148.412406, 220.129083, 231.885716, 44.236139, 94.930000, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781439
103.840127, 139.620136, 16.921276, 68.788048, 155.417185, 212.288011, 231.680946, 44.127573, 101.374900, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781439
112.293348, 128.646488, 4.472710, 72.632648, 153.153246, 205.471174, 216.122598, 47.350059, 107.368657, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781439
117.666354, 126.414378, -0.432660, 86.615280, 150.283006, 211.864026, 202.171423, 40.922496, 112.942851, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781440
119.366690, 125.115226, 12.613861, 85.951987, 148.938707, 217.693248, 190.909704, 51.541485, 118.126851, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781440
126.654005, 133.983146, 3.928302, 92.790046, 139.209574, 225.369440, 181.658672, 48.789578, 122.947972, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781440
125.977800, 131.546009, 4.170417, 95.170844, 144.153874, 227.550834, 172.602612, 46.567236, 127.431614, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781440
134.630089, 132.627706, 3.049321, 106.464559, 138.566389, 220.035915, 174.089815, 54.557314, 131.601401, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781440
142.644976, 129.250193, 1.192245, 116.595188, 131.478350, 227.306300, 169.988487, 60.510280, 135.479303, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781441
148.005285, 138.146922, 12.882169, 124.126933, 136.338916, 236.567878, 162.093211, 48.646820, 139.085752, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781441
142.845532, 142.142554, -0.576708, 133.309340, 131.607138, 235.012985, 158.425209, 44.607821, 142.439749, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781441
142.931565, 145.061482, 8.880107, 125.603426, 136.915377, 228.087202, 160.253702, 37.591099, 145.558967, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781441
133.817650, 145.945086, -2.690501, 125.608781, 138.596741, 238.859666, 164.648258, 33.342174, 148.459839, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781441
142.164534, 147.869590, 12.576579, 126.500818, 132.262730, 241.231255, 168.021559, 35.641227, 151.157650, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781442
139.664291, 137.492246, 2.630039, 129.220878, 130.906405, 248.932927, 174.210888, 46.611969, 153.666615, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781442
142.638782, 130.219807, 13.264922, 124.621510, 121.871988, 246.435220, 171.125618, 51.619278, 155.999952, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781442
143.826205, 122.836045, 5.432303, 116.145262, 119.791289, 252.438928, 166.775105, 51.398958, 158.169955, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781442
153.165377, 121.983601, 1.183942, 109.679934, 125.548858, 244.941195, 155.546331, 50.856875, 160.188058, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781442
154.498085, 122.036275, 18.758255, 120.036392, 133.174114, 249.840580, 145.640272, 48.559539, 162.064894, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781443
162.599485, 128.124771, 6.361010, 129.993869, 125.569367, 245.864440, 148.886567, 50.755609, 163.810352, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781443
166.707104, 119.522359, 10.651546, 131.263129, 119.970982, 240.549388, 139.886542, 48.615863, 165.433627, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781443
161.361667, 122.426806, 6.198634, 122.477841, 111.564914, 245.303894, 132.253647, 42.053738, 166.943273, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781443
162.069761, 126.827129, 12.016168, 115.526089, 103.538240, 240.340305, 139.798073, 47.933469, 168.347244, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781443
167.097393, 122.766331, 14.869724, 115.552538, 97.098713, 248.244238, 135.982442, 53.248231, 169.652937, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781444
175.019428, 132.938454, 1.166087, 109.562987, 93.767383, 248.974493, 137.758889, 50.434869, 170.867231, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781444
182.600785, 137.868423, 18.806194, 103.976238, 93.113889, 253.294483, 131.002758, 43.671537, 171.996525, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781444
187.488605, 129.548435, 8.156767, 105.869821, 86.975384, 262.894770, 127.329621, 50.417363, 173.046768, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781444
192.656578, 130.911154, 14.850799, 114.081260, 87.354156, 268.172603, 136.601392, 52.275059, 174.023495, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781444
189.733692, 123.995079, 11.736879, 121.302772, 88.248634, 258.702537, 128.277390, 54.758105, 174.931850, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781445
179.718264, 130.051808, 9.643952, 131.026356, 88.810143, 262.979766, 119.977132, 47.410717, 175.776620, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781445
173.704077, 120.431960, 11.525163, 134.326363, 97.237165, 257.658151, 111.323261, 53.614118, 176.562257, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781445
180.327647, 127.211889, -2.014755, 143.429562, 108.215520, 247.682936, 114.557958, 41.996130, 177.292899, 187.000000, 0.000000, 0.000000, 0.000000, 0.000000, ABCD1234EFGH5678, 1554781445
